cu-75%sn.500rpm-1-1451-1_1.ras,,,
X,Y,,
52.48,870,,
52.49,910,,
52.5,880,,
52.51,830,,
52.52,740,,
52.53,830,,
52.54,820,,
52.55,1000,,
52.56,960,,
52.57,800,,
52.58,880,,
52.59,960,,
52.6,870,,
52.61,770,,
52.62,790,,
52.63,800,,
52.64,840,,
52.65,920,,
52.66,970,,
52.67,890,,
52.68,790,,
52.69,880,,
52.7,1050,,
52.71,970,,
52.72,810,,
52.73,830,,
52.74,840,,
52.75,940,,
52.76,970,,
52.77,910,,
52.78,940,,
52.79,910,,
52.8,870,,
52.81,860,,
52.82,880,,
52.83,870,,
52.84,960,,
52.85,930,,
52.86,900,,
52.87,960,,
52.88,960,,
52.89,890,,
52.9,870,,
52.91,870,,
52.92,980,,
52.93,980,,
52.94,900,,
52.95,970,,
52.96,1020,,
52.97,990,,
52.98,900,,
52.99,1000,,
53,1050,,
53.01,980,,
53.02,1030,,
53.03,1060,,
53.04,1090,,
53.05,1100,,
53.06,1160,,
53.07,1050,,
53.08,980,,
53.09,960,,
53.1,1080,,
53.11,1190,,
53.12,1170,,
53.13,1160,,
53.14,1190,,
53.15,1200,,
53.16,1250,,
53.17,1290,,
53.18,1320,,
53.19,1520,,
53.2,1630,,
53.21,1510,,
53.22,1500,,
53.23,1550,,
53.24,1590,,
53.25,1640,,
53.26,1770,,
53.27,1790,,
53.28,1720,,
53.29,1890,,
53.3,2050,,
53.31,2130,,
53.32,2180,,
53.33,2150,,
53.34,2130,,
53.35,2260,,
53.36,2120,,
53.37,2330,,
53.38,2260,,
53.39,2080,,
53.4,2010,,
53.41,2050,,
53.42,2060,,
53.43,1820,,
53.44,1950,,
53.45,1860,,
53.46,1860,,
53.47,1910,,
53.48,1890,,
53.49,1930,,
53.5,1980,,
53.51,1870,,
53.52,1820,,
53.53,1760,,
53.54,1620,,
53.55,1490,,
53.56,1430,,
53.57,1490,,
53.58,1550,,
53.59,1470,,
53.6,1250,,
53.61,1280,,
53.62,1230,,
53.63,1280,,
53.64,1200,,
53.65,1020,,
53.66,1050,,
53.67,1140,,
53.68,1180,,
53.69,1080,,
53.7,1050,,
53.71,1150,,
53.72,1110,,
53.73,1070,,
53.74,920,,
53.75,890,,
53.76,1000,,
53.77,1090,,
53.78,970,,
53.79,960,,
53.8,1030,,
53.81,1070,,
53.82,1060,,
53.83,970,,
53.84,860,,
53.85,920,,
53.86,1030,,
53.87,1040,,
53.88,1070,,
53.89,920,,
53.9,980,,
53.91,870,,
53.92,870,,
53.93,1000,,
53.94,1040,,
53.95,890,,
53.96,870,,
53.97,870,,
53.98,900,,
53.99,950,,
54,910,,
54.01,940,,
54.02,950,,
54.03,940,,
54.04,1070,,
54.05,1010,,
54.06,1010,,
54.07,920,,
54.08,810,,
54.09,1000,,
54.1,990,,
54.11,910,,
54.12,870,,
54.13,960,,
54.14,990,,
54.15,920,,
54.16,930,,
54.17,940,,
54.18,820,,
54.19,860,,
54.2,860,,
54.21,930,,
54.22,830,,
54.23,950,,
54.24,960,,
54.25,1040,,
54.26,830,,
54.27,790,,
54.28,830,,
54.29,1000,,
54.3,880,,
54.31,980,,
54.32,930,,
54.33,970,,
54.34,1020,,
54.35,1080,,
54.36,880,,
54.37,780,,
54.38,770,,
54.39,840,,
54.4,960,,
54.41,1070,,
54.42,1040,,
54.43,1100,,
54.44,940,,
54.45,1040,,
54.46,940,,
54.47,940,,
54.48,930,,
54.49,1010,,
54.5,900,,
54.51,950,,
54.52,920,,
54.53,860,,
54.54,860,,
54.55,990,,
54.56,900,,
54.57,850,,
54.58,910,,
54.59,1050,,
54.6,990,,
54.61,880,,
54.62,890,,
54.63,980,,
54.64,880,,
54.65,960,,
54.66,840,,
54.67,1010,,
54.68,850,,
54.69,1060,,
54.7,1000,,
54.71,1030,,
54.72,870,,
54.73,920,,
54.74,1000,,
54.75,970,,
54.76,1030,,
54.77,1130,,
54.78,1050,,
54.79,1070,,
54.8,1010,,
54.81,1020,,
54.82,1070,,
54.83,990,,
54.84,1000,,
54.85,1020,,
54.86,1080,,
54.87,1040,,
54.88,1060,,
54.89,1020,,
54.9,950,,
54.91,1030,,
54.92,1100,,
54.93,960,,
54.94,1070,,
54.95,1120,,
54.96,1160,,
54.97,1150,,
54.98,1080,,
54.99,1160,,
55,1310,,
55.01,1130,,
55.02,1120,,
55.03,1230,,
55.04,1220,,
55.05,1080,,
55.06,1300,,
55.07,1380,,
55.08,1480,,
55.09,1400,,
55.1,1330,,
55.11,1530,,
55.12,1600,,
55.13,1480,,
55.14,1570,,
55.15,1500,,
55.16,1580,,
55.17,1790,,
55.18,2140,,
55.19,2270,,
55.2,2390,,
55.21,2550,,
55.22,2880,,
55.23,3240,,
55.24,3530,,
55.25,3700,,
55.26,4300,,
55.27,4740,,
55.28,4450,,
55.29,4770,,
55.3,5120,,
55.31,5100,,
55.32,4990,,
55.33,4890,,
55.34,4560,,
55.35,4320,,
55.36,4200,,
55.37,3880,,
55.38,3820,,
55.39,3500,,
55.4,3560,,
55.41,3640,,
55.42,3420,,
55.43,3310,,
55.44,3450,,
55.45,3410,,
55.46,3220,,
55.47,3010,,
55.48,2920,,
55.49,2770,,
55.5,2440,,
55.51,2260,,
55.52,2150,,
55.53,2110,,
55.54,2020,,
55.55,1990,,
55.56,1780,,
55.57,1840,,
55.58,1790,,
55.59,1480,,
55.6,1450,,
55.61,1410,,
55.62,1370,,
55.63,1370,,
55.64,1370,,
55.65,1280,,
55.66,1220,,
55.67,1180,,
55.68,1170,,
55.69,1210,,
55.7,1180,,
55.71,1170,,
55.72,960,,
55.73,950,,
55.74,1000,,
55.75,1070,,
55.76,1200,,
55.77,1250,,
55.78,1150,,
55.79,1120,,
55.8,970,,
55.81,990,,
55.82,940,,
55.83,1030,,
55.84,1090,,
55.85,960,,
55.86,1010,,
55.87,940,,
55.88,940,,
55.89,1020,,
55.9,950,,
55.91,930,,
55.92,1010,,
55.93,920,,
55.94,970,,
55.95,940,,
55.96,880,,
55.97,890,,
55.98,780,,
55.99,880,,
56,940,,
56.01,870,,
56.02,990,,
56.03,990,,
56.04,920,,
56.05,910,,
56.06,920,,
56.07,920,,
56.08,1100,,
56.09,1050,,
56.1,950,,
56.11,1040,,
56.12,980,,
56.13,890,,
56.14,990,,
56.15,910,,
56.16,870,,
56.17,1010,,
56.18,970,,
56.19,970,,
56.2,1040,,
56.21,1060,,
56.22,1040,,
56.23,990,,
56.24,1120,,
56.25,1060,,
56.26,930,,
56.27,980,,
56.28,930,,
56.29,1020,,
56.3,1120,,
56.31,1170,,
56.32,1050,,
56.33,960,,
56.34,900,,
56.35,1010,,
56.36,1120,,
56.37,1030,,
56.38,1040,,
56.39,1000,,
56.4,1020,,
56.41,1010,,
56.42,1030,,
56.43,1000,,
56.44,1050,,
56.45,1080,,
56.46,1000,,
56.47,970,,
56.48,1000,,
56.49,1150,,
56.5,1240,,
56.51,1180,,
56.52,1080,,
56.53,1130,,
56.54,1110,,
56.55,1080,,
56.56,1170,,
56.57,1070,,
56.58,1150,,
56.59,1250,,
56.6,1260,,
56.61,1310,,
56.62,1310,,
56.63,1350,,
56.64,1350,,
56.65,1210,,
56.66,1340,,
56.67,1430,,
56.68,1410,,
56.69,1380,,
56.7,1330,,
56.71,1330,,
56.72,1350,,
56.73,1250,,
56.74,1290,,
56.75,1270,,
56.76,1310,,
56.77,1340,,
56.78,1320,,
56.79,1370,,
56.8,1370,,
56.81,1320,,
56.82,1150,,
56.83,1270,,
56.84,1150,,
56.85,1270,,
56.86,1290,,
56.87,1110,,
56.88,1120,,
56.89,1190,,
56.9,980,,
56.91,1030,,
56.92,1060,,
56.93,1020,,
56.94,980,,
56.95,1010,,
56.96,990,,
56.97,1080,,
56.98,950,,
56.99,950,,
57,920,,
57.01,900,,
57.02,1030,,
57.03,1040,,
57.04,1080,,
57.05,1050,,
57.06,1230,,
57.07,1060,,
57.08,990,,
57.09,950,,
57.1,1010,,
57.11,930,,
57.12,890,,
57.13,950,,
57.14,1070,,
57.15,1020,,
57.16,960,,
57.17,940,,
57.18,940,,
57.19,880,,
57.2,1010,,
57.21,1060,,
57.22,900,,
57.23,950,,
57.24,1040,,
57.25,1090,,
57.26,990,,
57.27,910,,
57.28,900,,
57.29,1000,,
57.3,990,,
57.31,1040,,
57.32,1070,,
57.33,1020,,
57.34,990,,
57.35,890,,
57.36,920,,
57.37,1010,,
57.38,990,,
57.39,1030,,
57.4,830,,
57.41,880,,
57.42,1080,,
57.43,1000,,
57.44,1020,,
57.45,940,,
57.46,920,,
57.47,1000,,
57.48,1000,,
57.49,1050,,
57.5,990,,
57.51,980,,
57.52,940,,
57.53,930,,
57.54,960,,
57.55,1040,,
57.56,1010,,
57.57,1010,,
57.58,1010,,
57.59,970,,
57.6,990,,
57.61,940,,
57.62,890,,
57.63,900,,
57.64,1090,,
57.65,1000,,
57.66,1030,,
57.67,1020,,
57.68,1010,,
57.69,1030,,
57.7,1070,,
57.71,960,,
57.72,1030,,
57.73,1020,,
57.74,890,,
57.75,950,,
57.76,1070,,
57.77,1040,,
57.78,1080,,
57.79,1110,,
57.8,980,,
57.81,970,,
57.82,1010,,
57.83,1000,,
57.84,1100,,
57.85,1060,,
57.86,980,,
57.87,1010,,
57.88,1010,,
57.89,1110,,
57.9,1010,,
57.91,1000,,
57.92,960,,
57.93,920,,
57.94,1040,,
57.95,1120,,
57.96,1030,,
57.97,950,,
57.98,980,,
57.99,910,,
58,860,,
58.01,970,,
58.02,1010,,
58.03,1120,,
58.04,1150,,
58.05,1120,,
58.06,1050,,
58.07,1060,,
58.08,1070,,
58.09,920,,
58.1,940,,
58.11,920,,
58.12,930,,
58.13,1020,,
58.14,1080,,
58.15,1080,,
58.16,1030,,
58.17,910,,
58.18,1000,,
58.19,940,,
58.2,970,,
58.21,980,,
58.22,1010,,
58.23,980,,
58.24,970,,
58.25,950,,
58.26,1000,,
58.27,1010,,
58.28,960,,
58.29,1110,,
58.3,1100,,
58.31,1030,,
58.32,1090,,
58.33,990,,
58.34,930,,
58.35,940,,
58.36,990,,
58.37,1010,,
58.38,1100,,
58.39,1040,,
58.4,1000,,
58.41,1030,,
58.42,1040,,
58.43,1020,,
58.44,990,,
58.45,890,,
58.46,940,,
58.47,960,,
58.48,960,,
58.49,850,,
58.5,920,,
58.51,1070,,
58.52,1100,,
58.53,1060,,
58.54,1130,,
58.55,1050,,
58.56,1080,,
58.57,1160,,
58.58,980,,
58.59,1030,,
58.6,1080,,
58.61,1070,,
58.62,970,,
58.63,920,,
58.64,950,,
58.65,950,,
58.66,940,,
58.67,940,,
58.68,1020,,
58.69,1170,,
58.7,1170,,
58.71,1190,,
58.72,1020,,
58.73,930,,
58.74,830,,
58.75,870,,
58.76,960,,
58.77,1050,,
58.78,1040,,
58.79,920,,
58.8,920,,
58.81,950,,
58.82,1000,,
58.83,1020,,
58.84,1090,,
58.85,1070,,
58.86,940,,
58.87,910,,
58.88,970,,
58.89,910,,
58.9,830,,
58.91,890,,
58.92,1030,,
58.93,1060,,
58.94,1030,,
58.95,1090,,
58.96,970,,
58.97,1060,,
58.98,1090,,
58.99,930,,
59,920,,
59.01,1050,,
59.02,980,,
59.03,890,,
59.04,940,,
59.05,920,,
59.06,1000,,
59.07,980,,
59.08,960,,
59.09,960,,
59.1,1000,,
59.11,960,,
59.12,990,,
59.13,990,,
59.14,950,,
59.15,940,,
59.16,920,,
59.17,930,,
59.18,1030,,
59.19,1070,,
59.2,930,,
59.21,920,,
59.22,1040,,
59.23,990,,
59.24,860,,
59.25,880,,
59.26,1040,,
59.27,1020,,
59.28,920,,
59.29,830,,
59.3,980,,
59.31,950,,
59.32,1000,,
59.33,1020,,
59.34,990,,
59.35,1020,,
59.36,990,,
59.37,950,,
59.38,960,,
59.39,980,,
59.4,990,,
59.41,970,,
59.42,870,,
59.43,860,,
59.44,920,,
59.45,1030,,
59.46,940,,
59.47,860,,
59.48,990,,
59.49,1050,,
59.5,1060,,
59.51,1060,,
59.52,1050,,
59.53,950,,
59.54,920,,
59.55,980,,
59.56,990,,
59.57,1010,,
59.58,1050,,
59.59,1010,,
59.6,1050,,
59.61,1050,,
59.62,1100,,
59.63,960,,
59.64,910,,
59.65,980,,
59.66,1060,,
59.67,1050,,
59.68,1040,,
59.69,990,,
59.7,1000,,
59.71,950,,
59.72,870,,
59.73,970,,
59.74,1030,,
59.75,890,,
59.76,1030,,
59.77,1040,,
59.78,980,,
59.79,1050,,
59.8,1070,,
59.81,1020,,
59.82,1090,,
59.83,1150,,
59.84,1180,,
59.85,1240,,
59.86,1160,,
59.87,1140,,
59.88,1250,,
59.89,1300,,
59.9,1270,,
59.91,1160,,
59.92,1230,,
59.93,1280,,
59.94,1350,,
59.95,1400,,
59.96,1440,,
59.97,1360,,
59.98,1390,,
59.99,1450,,
60,1610,,
60.01,1540,,
60.02,1450,,
60.03,1380,,
60.04,1470,,
60.05,1550,,
60.06,1460,,
60.07,1510,,
60.08,1510,,
60.09,1440,,
60.1,1370,,
60.11,1480,,
60.12,1430,,
60.13,1440,,
60.14,1390,,
60.15,1420,,
60.16,1350,,
60.17,1280,,
60.18,1360,,
60.19,1330,,
60.2,1300,,
60.21,1310,,
60.22,1260,,
60.23,1190,,
60.24,1190,,
60.25,1250,,
60.26,1210,,
60.27,1140,,
60.28,1220,,
60.29,1300,,
60.3,1120,,
60.31,1140,,
60.32,1210,,
60.33,1150,,
60.34,1000,,
60.35,980,,
60.36,990,,
60.37,1040,,
60.38,1090,,
60.39,1050,,
60.4,1100,,
60.41,1080,,
60.42,1030,,
60.43,1000,,
60.44,1080,,
60.45,940,,
60.46,970,,
60.47,1060,,
60.48,1140,,
60.49,1080,,
60.5,960,,
60.51,950,,
60.52,1050,,
60.53,1080,,
60.54,1010,,
60.55,970,,
60.56,1040,,
60.57,1010,,
60.58,1080,,
60.59,1100,,
60.6,1050,,
60.61,980,,
60.62,960,,
60.63,940,,
60.64,970,,
60.65,1000,,
60.66,930,,
60.67,930,,
60.68,910,,
60.69,920,,
60.7,950,,
60.71,940,,
60.72,940,,
60.73,960,,
60.74,990,,
60.75,970,,
60.76,1020,,
60.77,1030,,
60.78,1050,,
60.79,1090,,
60.8,1050,,
60.81,1080,,
60.82,1010,,
60.83,1010,,
60.84,950,,
60.85,960,,
60.86,960,,
60.87,980,,
60.88,940,,
60.89,1030,,
60.9,1030,,
60.91,980,,
60.92,950,,
60.93,880,,
60.94,870,,
60.95,940,,
60.96,1040,,
60.97,1050,,
60.98,1030,,
60.99,1040,,
61,1020,,
61.01,980,,
61.02,980,,
61.03,970,,
61.04,1120,,
61.05,1060,,
61.06,920,,
61.07,970,,
61.08,1000,,
61.09,1070,,
61.1,1120,,
61.11,990,,
61.12,950,,
61.13,1020,,
61.14,1010,,
61.15,920,,
61.16,900,,
61.17,970,,
61.18,1030,,
61.19,980,,
61.2,930,,
61.21,950,,
61.22,1040,,
61.23,1040,,
61.24,1080,,
61.25,1090,,
61.26,960,,
61.27,900,,
61.28,980,,
61.29,930,,
61.3,1030,,
61.31,990,,
61.32,1060,,
61.33,1130,,
61.34,1130,,
61.35,980,,
61.36,1000,,
61.37,1040,,
61.38,1010,,
61.39,970,,
61.4,1000,,
61.41,970,,
61.42,930,,
61.43,960,,
61.44,950,,
61.45,980,,
61.46,1040,,
61.47,1000,,
61.48,1070,,
61.49,960,,
61.5,950,,
61.51,1010,,
61.52,950,,
61.53,950,,
61.54,1000,,
61.55,1050,,
61.56,1050,,
61.57,1050,,
61.58,1080,,
61.59,1100,,
61.6,1010,,
61.61,980,,
61.62,1080,,
61.63,1160,,
61.64,1060,,
61.65,1020,,
61.66,970,,
61.67,960,,
61.68,1020,,
61.69,1020,,
61.7,990,,
61.71,970,,
61.72,1000,,
61.73,970,,
61.74,960,,
61.75,1040,,
61.76,1060,,
61.77,1090,,
61.78,1010,,
61.79,1000,,
61.8,1010,,
61.81,1050,,
61.82,1060,,
61.83,1020,,
61.84,1050,,
61.85,1020,,
61.86,1020,,
61.87,1050,,
61.88,1050,,
61.89,1080,,
61.9,1090,,
61.91,1140,,
61.92,1120,,
61.93,1120,,
61.94,1120,,
61.95,1150,,
61.96,1160,,
61.97,1230,,
61.98,1170,,
61.99,1110,,
62,1200,,
62.01,1140,,
62.02,1090,,
62.03,1100,,
62.04,1070,,
62.05,1070,,
62.06,1130,,
62.07,1100,,
62.08,1270,,
62.09,1290,,
62.1,1220,,
62.11,1200,,
62.12,1250,,
62.13,1280,,
62.14,1210,,
62.15,1240,,
62.16,1290,,
62.17,1270,,
62.18,1330,,
62.19,1330,,
62.2,1300,,
62.21,1320,,
62.22,1410,,
62.23,1410,,
62.24,1430,,
62.25,1430,,
62.26,1500,,
62.27,1580,,
62.28,1560,,
62.29,1520,,
62.3,1520,,
62.31,1690,,
62.32,1720,,
62.33,1880,,
62.34,1990,,
62.35,2120,,
62.36,2190,,
62.37,2400,,
62.38,2780,,
62.39,3000,,
62.4,3330,,
62.41,3810,,
62.42,4100,,
62.43,4400,,
62.44,4980,,
62.45,5460,,
62.46,6240,,
62.47,6950,,
62.48,7160,,
62.49,7340,,
62.5,7320,,
62.51,7110,,
62.52,6860,,
62.53,6390,,
62.54,5960,,
62.55,5830,,
62.56,5670,,
62.57,5210,,
62.58,4910,,
62.59,5030,,
62.6,5180,,
62.61,5270,,
62.62,5560,,
62.63,5710,,
62.64,5650,,
62.65,5780,,
62.66,5760,,
62.67,5540,,
62.68,5280,,
62.69,5030,,
62.7,4750,,
62.71,4510,,
62.72,4240,,
62.73,3780,,
62.74,3570,,
62.75,3290,,
62.76,3160,,
62.77,3040,,
62.78,2860,,
62.79,2810,,
62.8,2670,,
62.81,2430,,
62.82,2280,,
62.83,2280,,
62.84,2240,,
62.85,2190,,
62.86,2070,,
62.87,2030,,
62.88,1930,,
62.89,1910,,
62.9,1860,,
62.91,1840,,
62.92,1830,,
62.93,1850,,
62.94,1750,,
62.95,1670,,
62.96,1510,,
62.97,1490,,
62.98,1500,,
62.99,1500,,
63,1460,,
63.01,1390,,
63.02,1400,,
63.03,1420,,
63.04,1380,,
63.05,1360,,
63.06,1350,,
63.07,1240,,
63.08,1220,,
63.09,1350,,
63.1,1440,,
63.11,1330,,
63.12,1350,,
63.13,1350,,
63.14,1270,,
63.15,1240,,
63.16,1210,,
63.17,1270,,
63.18,1260,,
63.19,1200,,
63.2,1180,,
63.21,1270,,
63.22,1200,,
63.23,1140,,
63.24,1200,,
63.25,1280,,
63.26,1250,,
63.27,1200,,
63.28,1150,,
63.29,1110,,
63.3,1160,,
63.31,1150,,
63.32,1180,,
63.33,1330,,
63.34,1330,,
63.35,1360,,
63.36,1290,,
63.37,1230,,
63.38,1270,,
63.39,1320,,
63.4,1300,,
63.41,1330,,
63.42,1410,,
63.43,1470,,
63.44,1530,,
63.45,1540,,
63.46,1480,,
63.47,1480,,
63.48,1490,,
63.49,1520,,
63.5,1620,,
63.51,1790,,
63.52,1760,,
63.53,1660,,
63.54,1740,,
63.55,1850,,
63.56,1930,,
63.57,2100,,
63.58,2190,,
63.59,2320,,
63.6,2430,,
63.61,2450,,
63.62,2590,,
63.63,2730,,
63.64,3020,,
63.65,3470,,
63.66,3810,,
63.67,3990,,
63.68,4180,,
63.69,4490,,
63.7,4930,,
63.71,5350,,
63.72,5420,,
63.73,5540,,
63.74,5880,,
63.75,5820,,
63.76,5570,,
63.77,5700,,
63.78,5570,,
63.79,5680,,
63.8,5600,,
63.81,5300,,
63.82,5100,,
63.83,5110,,
63.84,4920,,
63.85,4610,,
63.86,4560,,
63.87,4460,,
63.88,4400,,
63.89,4460,,
63.9,4210,,
63.91,4000,,
63.92,3910,,
63.93,3810,,
63.94,3830,,
63.95,3850,,
63.96,3780,,
63.97,3430,,
63.98,3140,,
63.99,3070,,
64,3010,,
64.01,2840,,
64.02,2650,,
64.03,2580,,
64.04,2520,,
64.05,2430,,
64.06,2230,,
64.07,2040,,
64.08,1930,,
64.09,1830,,
64.1,1660,,
64.11,1600,,
64.12,1700,,
64.13,1660,,
64.14,1740,,
64.15,1760,,
64.16,1570,,
64.17,1460,,
64.18,1420,,
64.19,1440,,
64.2,1370,,
64.21,1400,,
64.22,1440,,
64.23,1450,,
64.24,1440,,
64.25,1380,,
64.26,1310,,
64.27,1310,,
64.28,1290,,
64.29,1280,,
64.3,1380,,
64.31,1430,,
64.32,1340,,
64.33,1370,,
64.34,1410,,
64.35,1420,,
64.36,1410,,
64.37,1360,,
64.38,1400,,
64.39,1460,,
64.4,1430,,
64.41,1440,,
64.42,1530,,
64.43,1670,,
64.44,1840,,
64.45,1990,,
64.46,2110,,
64.47,2240,,
64.48,2360,,
64.49,2560,,
64.5,2820,,
64.51,2980,,
64.52,3030,,
64.53,3270,,
64.54,3540,,
64.55,3640,,
64.56,3640,,
64.57,3530,,
64.58,3530,,
64.59,3530,,
64.6,3100,,
64.61,2820,,
64.62,2770,,
64.63,2470,,
64.64,2320,,
64.65,2390,,
64.66,2440,,
64.67,2510,,
64.68,2520,,
64.69,2510,,
64.7,2460,,
64.71,2440,,
64.72,2440,,
64.73,2360,,
64.74,2290,,
64.75,2340,,
64.76,2390,,
64.77,2330,,
64.78,2250,,
64.79,2060,,
64.8,1910,,
64.81,1740,,
64.82,1600,,
64.83,1560,,
64.84,1450,,
64.85,1380,,
64.86,1350,,
64.87,1370,,
64.88,1380,,
64.89,1370,,
64.9,1310,,
64.91,1220,,
64.92,1180,,
64.93,1270,,
64.94,1330,,
64.95,1190,,
64.96,1080,,
64.97,1140,,
64.98,1150,,
64.99,1130,,
65,1160,,
65.01,1210,,
65.02,1180,,
65.03,1130,,
65.04,1100,,
65.05,1090,,
65.06,1000,,
65.07,1030,,
65.08,1140,,
65.09,1110,,
65.1,1090,,
65.11,1050,,
65.12,1020,,
65.13,990,,
65.14,1000,,
65.15,1080,,
65.16,1090,,
65.17,1000,,
65.18,910,,
65.19,920,,
65.2,990,,
65.21,1030,,
65.22,1090,,
65.23,1070,,
65.24,1040,,
65.25,1080,,
65.26,1000,,
65.27,940,,
65.28,1040,,
65.29,1060,,
65.3,1010,,
65.31,1070,,
65.32,1100,,
65.33,1020,,
65.34,960,,
65.35,1010,,
65.36,1050,,
65.37,1020,,
65.38,1030,,
65.39,1040,,
65.4,1040,,
65.41,1090,,
65.42,1190,,
65.43,1190,,
65.44,1070,,
65.45,990,,
65.46,990,,
65.47,1010,,
65.48,1050,,
65.49,1050,,
65.5,940,,
65.51,880,,
65.52,1020,,
65.53,1030,,
65.54,940,,
65.55,1040,,
65.56,1130,,
65.57,1100,,
65.58,1060,,
65.59,1010,,
65.6,950,,
65.61,900,,
65.62,910,,
65.63,980,,
65.64,1060,,
65.65,1100,,
65.66,1030,,
65.67,980,,
65.68,1020,,
65.69,1030,,
65.7,1010,,
65.71,1030,,
65.72,1120,,
65.73,1140,,
65.74,1010,,
65.75,1000,,
65.76,1100,,
65.77,1180,,
65.78,1120,,
65.79,1030,,
65.8,1020,,
65.81,980,,
65.82,980,,
65.83,1000,,
65.84,950,,
65.85,870,,
65.86,950,,
65.87,980,,
65.88,970,,
65.89,950,,
65.9,880,,
65.91,920,,
65.92,960,,
65.93,960,,
65.94,930,,
65.95,950,,
65.96,1100,,
65.97,1080,,
65.98,950,,
65.99,930,,
66,900,,
66.01,890,,
66.02,980,,
66.03,1100,,
66.04,1090,,
66.05,980,,
66.06,940,,
66.07,990,,
66.08,990,,
66.09,970,,
66.1,1010,,
66.11,1030,,
66.12,950,,
66.13,990,,
66.14,1070,,
66.15,1030,,
66.16,940,,
66.17,890,,
66.18,900,,
66.19,980,,
66.2,1040,,
66.21,990,,
66.22,950,,
66.23,950,,
66.24,940,,
66.25,950,,
66.26,910,,
66.27,910,,
66.28,1020,,
66.29,1100,,
66.3,980,,
66.31,950,,
66.32,980,,
66.33,950,,
66.34,930,,
66.35,940,,
66.36,1010,,
66.37,1050,,
66.38,1020,,
66.39,920,,
66.4,890,,
66.41,920,,
66.42,960,,
66.43,1000,,
66.44,1010,,
66.45,1000,,
66.46,980,,
66.47,1000,,
66.48,1000,,
66.49,1040,,
66.5,1030,,
66.51,970,,
66.52,950,,
66.53,950,,
66.54,1010,,
66.55,1030,,
66.56,980,,
66.57,890,,
66.58,840,,
66.59,950,,
66.6,1050,,
66.61,1020,,
66.62,980,,
66.63,970,,
66.64,1010,,
66.65,990,,
66.66,970,,
66.67,950,,
66.68,900,,
66.69,810,,
66.7,880,,
66.71,1010,,
66.72,1030,,
66.73,1060,,
66.74,1010,,
66.75,980,,
66.76,1050,,
66.77,1030,,
66.78,1020,,
66.79,1080,,
66.8,1140,,
66.81,1080,,
66.82,990,,
66.83,930,,
66.84,930,,
66.85,1010,,
66.86,1040,,
66.87,1010,,
66.88,990,,
66.89,970,,
66.9,930,,
66.91,990,,
66.92,1070,,
66.93,1020,,
66.94,1060,,
66.95,1090,,
66.96,930,,
66.97,830,,
66.98,850,,
66.99,970,,
67,1050,,
67.01,1040,,
67.02,1040,,
67.03,980,,
67.04,960,,
67.05,1000,,
67.06,1000,,
67.07,960,,
67.08,920,,
67.09,970,,
67.1,1010,,
67.11,990,,
67.12,990,,
67.13,1070,,
67.14,1080,,
67.15,1000,,
67.16,960,,
67.17,1010,,
67.18,1020,,
67.19,970,,
67.2,970,,
67.21,960,,
67.22,970,,
67.23,960,,
67.24,900,,
67.25,890,,
67.26,950,,
67.27,990,,
67.28,980,,
67.29,960,,
67.3,980,,
67.31,1020,,
67.32,1000,,
67.33,1030,,
67.34,980,,
67.35,930,,
67.36,1010,,
67.37,1020,,
67.38,1000,,
67.39,960,,
67.4,900,,
67.41,910,,
67.42,940,,
67.43,980,,
67.44,1040,,
67.45,1100,,
67.46,1160,,
67.47,1080,,
67.48,1030,,
67.49,1090,,
67.5,1050,,
67.51,950,,
67.52,890,,
67.53,960,,
67.54,1010,,
67.55,950,,
67.56,1010,,
67.57,1040,,
67.58,970,,
67.59,950,,
67.6,940,,
67.61,910,,
67.62,910,,
67.63,940,,
67.64,940,,
67.65,910,,
67.66,920,,
67.67,920,,
67.68,970,,
67.69,1060,,
67.7,1040,,
67.71,1020,,
67.72,1090,,
67.73,1160,,
67.74,1110,,
67.75,980,,
67.76,940,,
67.77,1010,,
67.78,1020,,
67.79,930,,
67.8,910,,
67.81,1010,,
67.82,1010,,
67.83,970,,
67.84,1010,,
67.85,1070,,
67.86,1040,,
67.87,930,,
67.88,920,,
67.89,940,,
67.9,1000,,
67.91,1090,,
67.92,1120,,
67.93,1080,,
67.94,1020,,
67.95,990,,
67.96,1000,,
67.97,1030,,
67.98,1000,,
67.99,940,,
68,890,,
68.01,950,,
68.02,1010,,
68.03,970,,
68.04,1000,,
68.05,1050,,
68.06,1060,,
68.07,1030,,
68.08,980,,
68.09,1050,,
68.1,1090,,
68.11,1090,,
68.12,1110,,
68.13,1070,,
68.14,1020,,
68.15,990,,
68.16,990,,
68.17,1010,,
68.18,1040,,
68.19,1020,,
68.2,990,,
68.21,1030,,
68.22,1060,,
68.23,1080,,
68.24,1010,,
68.25,980,,
68.26,1040,,
68.27,1120,,
68.28,1140,,
68.29,1090,,
68.3,1010,,
68.31,990,,
68.32,1020,,
68.33,1070,,
68.34,1090,,
68.35,1040,,
68.36,920,,
68.37,870,,
68.38,950,,
68.39,1010,,
68.4,1030,,
68.41,990,,
68.42,990,,
68.43,1010,,
68.44,950,,
68.45,970,,
68.46,1050,,
68.47,1110,,
68.48,1080,,
68.49,1020,,
68.5,1050,,
68.51,1100,,
68.52,1100,,
68.53,1050,,
68.54,1080,,
68.55,1020,,
68.56,940,,
68.57,950,,
68.58,920,,
68.59,950,,
68.6,1040,,
68.61,1110,,
68.62,1090,,
